date,region,indicator_name,indicator_value,frequency,unit,source_name,source_url,note
2024/6/1,全国,"PMI_生产经营
活动预期",54.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_PMI,49.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_生产,50.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_新订单,49.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_原材料库存,47.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_从业人员,48.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_供应商配送时间,49.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_新出口订单,48.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_进口,47,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_采购量,48.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_主要原材料购进价格,49.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_出厂价格,46.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_产成品库存,47.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,PMI_在手订单,45.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/7/1,全国,"PMI_生产经营
活动预期",53.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_PMI,49.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_生产,49.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_新订单,48.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_原材料库存,47.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_从业人员,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_供应商配送时间,49.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_新出口订单,48.7,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_进口,46.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_采购量,47.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_主要原材料购进价格,43.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_出厂价格,42,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_产成品库存,48.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,PMI_在手订单,44.7,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/8/1,全国,"PMI_生产经营
活动预期",52,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_PMI,49.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_生产,51.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_新订单,49.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_原材料库存,47.7,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_从业人员,48.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_供应商配送时间,49.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_新出口订单,47.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_进口,46.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_采购量,47.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_主要原材料购进价格,45.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_出厂价格,44,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_产成品库存,48.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,PMI_在手订单,44,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/9/1,全国,"PMI_生产经营
活动预期",52,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_PMI,50.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_生产,52,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_新订单,50,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_原材料库存,48.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_从业人员,48.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_供应商配送时间,49.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_新出口订单,47.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_进口,47,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_采购量,49.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_主要原材料购进价格,53.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_出厂价格,49.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_产成品库存,46.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,PMI_在手订单,45.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/10/1,全国,"PMI_生产经营
活动预期",54,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_PMI,50.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_生产,52.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_新订单,50.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_原材料库存,48.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_从业人员,48.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_供应商配送时间,50.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_新出口订单,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_进口,47.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_采购量,51,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_主要原材料购进价格,49.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_出厂价格,47.7,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_产成品库存,47.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,PMI_在手订单,45.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/11/1,全国,"PMI_生产经营
活动预期",54.7,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_PMI,50.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_生产,52.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_新订单,51,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_原材料库存,48.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_从业人员,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_供应商配送时间,50.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_新出口订单,48.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_进口,49.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_采购量,51.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_主要原材料购进价格,48.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_出厂价格,46.7,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_产成品库存,47.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,PMI_在手订单,45.9,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2024/12/1,全国,"PMI_生产经营
活动预期",53.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_PMI,49.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_生产,49.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_新订单,49.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_原材料库存,47.7,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_从业人员,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_供应商配送时间,50.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_新出口订单,46.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_进口,48.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_采购量,49.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_主要原材料购进价格,49.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_出厂价格,47.4,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_产成品库存,46.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,PMI_在手订单,45.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/1/1,全国,"PMI_生产经营
活动预期",55.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_PMI,50.2,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_生产,52.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_新订单,51.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_原材料库存,47,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_从业人员,48.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_供应商配送时间,51,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_新出口订单,48.6,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_进口,49.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_采购量,52.1,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_主要原材料购进价格,50.8,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_出厂价格,48.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_产成品库存,48.3,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,PMI_在手订单,46,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
2025/2/1,全国,"PMI_生产经营
活动预期",54.5,monthly,%,国家统计局,https://www.stats.gov.cn/sj/zxfb/202503/t20250301_1958837.html,经季节调整
